ID_Incidente,Fecha_Hora,Titulo_Incidente,Tipo_Amenaza,Severidad,Estado,Tactica_MITRE,Tecnica_MITRE,IP_Origen,Host_Origen,IP_Destino,Host_Destino,IP_Destino_Activo,Usuario_Involucrado,MTTD_Minutos,MTTR_Minutos,Descripcion_Hallazgo,Accion_Correctiva,Responsable_SOC
INC-2026-1999,2026-09-16 10:20:44,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.155,Windows / Router / Huawei,23.222.237.209,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2000,2026-09-16 10:20:43,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.120,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.120,Windows / Router / Huawei,52.97.106.50,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.120 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2001,2026-09-16 10:20:43,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.74,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.74,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.74 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2002,2026-09-16 10:20:43,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.53,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.53,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.53 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2003,2026-09-16 10:20:43,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.185,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.185,Windows / Router / Huawei,34.49.199.158,HTTPS United States [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.185 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2004,2026-09-16 10:20:43,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.120,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.120,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.120 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2005,2026-09-16 10:20:43,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.91,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.91,Windows / Router / Huawei,64.233.186.84,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.91 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2006,2026-09-16 10:20:42,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.46,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.46,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.46 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2007,2026-09-16 10:20:42,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.84,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.84,Windows / Router / Huawei,155.226.129.169,HTTPS United States [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.84 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2008,2026-09-16 10:20:42,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.62,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.62,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.62 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2009,2026-09-16 10:20:42,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.37,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.37,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.37 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2010,2026-09-16 10:20:42,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.139,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.139,Windows / Router / Huawei,172.217.192.100,HTTPS Chile [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.139 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2011,2026-09-16 10:20:41,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.75,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.75,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.75 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2012,2026-09-16 10:20:41,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.50,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.50,Windows / Router / Huawei,35.214.144.20,HTTPS Netherlands [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.50 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2013,2026-09-16 10:20:41,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.120,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.120,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.120 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2014,2026-09-16 10:20:41,Escaneo de Puertos / Reconocimiento de Red desde 10.112.1.219,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.112.1.219,Windows / Router / Huawei,20.15.0.56,HTTPS United States [Red Wifi -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.112.1.219 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2015,2026-09-16 10:20:41,Escaneo de Puertos / Reconocimiento de Red desde 10.107.0.52,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.107.0.52,Windows / Router / Huawei,2.18.21.200,HTTPS Chile [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.107.0.52 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2016,2026-09-16 10:20:41,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.32,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.100,Windows / Router / Huawei,10.13.18.32,tcp/9100 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.18.32:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9100 (tcp/9100 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-2017,2026-09-16 10:20:41,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.46,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.46,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.46 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2018,2026-09-16 10:20:40,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.50,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.50,Windows / Router / Huawei,134.122.57.34,HTTPS Netherlands [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.50 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2019,2026-09-16 10:20:40,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.115,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.115,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.115 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2020,2026-09-16 10:20:40,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.114,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.114,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.114 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2021,2026-09-16 10:20:40,Múltiples Fallos de Conexión / Alerta Firewall desde 10.123.2.145,Fallo Reiterado de Conexión / Bloqueo Firewall,Media,Cerrado,Reconnaissance,T1046 - Network Service Discovery,10.123.2.145,Windows / Router / Huawei,142.251.157.119,udp/443 United States [San Antonio -> Internet],Servicio udp/443 (142.251.157.119),Host de Red,3,20,El firewall reportó eventos de nivel warning (Connection Failed) para Windows / Router / Huawei hacia udp/443 United States [San Antonio -> Internet].,Revisar configuración de política y verificar integridad del enlace o endpoint emisor.,Analista SOC L1
INC-2026-2022,2026-09-16 10:20:40,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.76,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.76,Windows / Router / Huawei,100.61.81.25,HTTPS United States [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.76 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2023,2026-09-16 10:20:40,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.62,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.62,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.62 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2024,2026-09-16 10:20:40,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.50,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.50,Windows / Router / Huawei,80.77.87.185,HTTPS United States [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.50 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2025,2026-09-16 10:20:40,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.70,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.70,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.70 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2026,2026-09-16 10:20:40,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.39,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.39,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.39 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-2027,2026-09-16 10:20:40,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.34,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.72,Windows / Router / Huawei,10.13.1.34,tcp/9100 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.34:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9100 (tcp/9100 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-2028,2026-09-16 10:20:39,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.139,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.139,Windows / Router / Huawei,169.61.47.70,HTTPS United States [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.139 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-2029,2026-09-16 10:20:39,Escaneo de Puertos / Reconocimiento de Red desde 10.107.0.52,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.107.0.52,Windows / Router / Huawei,52.123.245.34,HTTPS Chile [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.107.0.52 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
