ID_Incidente,Fecha_Hora,Titulo_Incidente,Tipo_Amenaza,Severidad,Estado,Tactica_MITRE,Tecnica_MITRE,IP_Origen,IP_Destino_Activo,Usuario_Involucrado,MTTD_Minutos,MTTR_Minutos,Descripcion_Hallazgo,Accion_Correctiva,Responsable_SOC
INC-2026-544,2026-09-15 09:04:04,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.126,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.126,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.126 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-545,2026-09-15 09:04:04,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.243,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.79,Servicio Interno 10.13.1.243:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-546,2026-09-15 09:04:04,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.34,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.42,Servicio Interno 10.13.1.34:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-547,2026-09-15 09:04:04,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.154,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.154,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.154 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-548,2026-09-15 09:04:04,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.166,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.166,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.166 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-549,2026-09-15 09:04:04,Escaneo de Puertos / Reconocimiento de Red desde 10.108.0.40,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.108.0.40,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.108.0.40 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-550,2026-09-15 09:04:04,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.20,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.20,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.20 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-551,2026-09-15 09:04:03,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.10,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.5.56,Servicio Interno 10.13.18.10:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-552,2026-09-15 09:04:03,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.26,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.4.185,Servicio Interno 10.13.18.26:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-553,2026-09-15 09:04:03,Escaneo de Puertos / Reconocimiento de Red desde 10.123.17.43,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.17.43,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.17.43 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-554,2026-09-15 09:04:03,Escaneo de Puertos / Reconocimiento de Red desde 10.109.1.239,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.109.1.239,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.109.1.239 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-555,2026-09-15 09:04:03,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.23,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.23,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.23 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-556,2026-09-15 09:04:02,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.107,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.107,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.107 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-557,2026-09-15 09:04:02,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.126,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.126,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.126 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-558,2026-09-15 09:04:02,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.117,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.117,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.117 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-559,2026-09-15 09:04:02,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.243,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.52,Servicio Interno 10.13.1.243:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-560,2026-09-15 09:04:02,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.191,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.4.49,Servicio Interno 10.13.18.191:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-561,2026-09-15 09:04:02,Escaneo de Puertos / Reconocimiento de Red desde 10.112.0.44,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.112.0.44,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.112.0.44 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-562,2026-09-15 09:04:02,Escaneo de Puertos / Reconocimiento de Red desde 10.105.0.57,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.105.0.57,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.105.0.57 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-563,2026-09-15 09:04:02,Escaneo de Puertos / Reconocimiento de Red desde 10.107.0.52,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.107.0.52,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.107.0.52 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-564,2026-09-15 09:04:02,Escaneo de Puertos / Reconocimiento de Red desde 10.107.0.52,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.107.0.52,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.107.0.52 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-565,2026-09-15 09:04:01,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.20,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.20,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.20 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-566,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.107.0.52,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.107.0.52,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.107.0.52 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-567,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.139,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.139,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.139 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-568,2026-09-15 09:04:01,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.32,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.100,Servicio Interno 10.13.18.32:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-569,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.3.84,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.3.84,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.3.84 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-570,2026-09-15 09:04:01,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.74,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.74,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.74 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-571,2026-09-15 09:04:01,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.243,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.60,Servicio Interno 10.13.1.243:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-572,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.139,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.139,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.139 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-573,2026-09-15 09:04:01,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.74,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.74,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.74 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-574,2026-09-15 09:04:01,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.124,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.124,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.124 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-575,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.148,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.148,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.148 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-576,2026-09-15 09:04:01,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.23,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.23,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.23 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-577,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.40,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.40,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.40 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-578,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.104.0.45,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.104.0.45,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.104.0.45 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-579,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.63,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.63,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.63 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-580,2026-09-15 09:04:01,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.155,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-581,2026-09-15 09:04:00,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.243,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.117,Servicio Interno 10.13.1.243:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-582,2026-09-15 09:04:00,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.76,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.76,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.76 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
